fecha,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-09-16T14:30:42,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,818.0,1.0,27.3,31.9,26.0,48.0,40.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:30:45,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,819.0,1.0,27.3,32.0,26.0,47.0,40.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:30:48,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,820.0,1.0,27.3,31.9,26.0,48.0,40.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:30:51,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,821.0,1.0,27.3,31.8,26.0,48.0,40.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:30:54,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,822.0,1.0,27.2,31.8,26.0,48.0,40.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:30:57,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,823.0,1.0,27.3,31.8,25.0,47.0,39.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:00,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,824.0,1.0,27.3,31.8,26.0,48.0,40.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:03,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,825.0,1.0,27.3,31.8,26.0,48.0,40.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:06,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,826.0,1.0,27.3,31.8,26.0,48.0,39.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:09,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,827.0,1.0,27.3,31.8,26.0,47.0,39.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:12,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,828.0,1.0,27.3,31.6,25.0,46.0,38.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:15,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,829.0,1.0,27.3,31.7,26.0,47.0,39.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:18,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,830.0,1.0,27.3,31.5,26.0,47.0,39.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:21,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,831.0,1.0,27.3,31.5,26.0,47.0,39.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:24,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,832.0,1.0,27.3,31.5,25.0,46.0,38.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:28,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,833.0,1.0,27.3,31.6,27.0,47.0,39.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:31,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,834.0,1.0,27.3,31.4,26.0,46.0,38.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:33,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,835.0,1.0,27.3,31.6,26.0,46.0,38.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:37,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,836.0,1.0,27.3,31.5,26.0,47.0,39.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:39,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,837.0,1.0,27.3,31.5,26.0,46.0,39.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:42,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,838.0,1.0,27.3,31.4,25.0,45.0,39.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:46,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,839.0,1.0,27.3,31.4,26.0,46.0,40.0,19.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:48,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457466,-70.629906,840.0,1.0,27.3,31.3,25.0,46.0,39.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:51,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,841.0,1.0,27.3,31.3,25.0,46.0,40.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:54,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457466,-70.629906,842.0,1.0,27.3,31.3,25.0,46.0,40.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:31:57,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,843.0,1.0,27.3,31.3,26.0,48.0,41.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:00,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457466,-70.629906,844.0,1.0,27.3,31.3,26.0,48.0,41.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:04,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,845.0,1.0,27.3,31.2,25.0,46.0,40.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:08,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,846.0,1.0,27.3,31.2,25.0,46.0,40.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:09,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457466,-70.629906,847.0,1.0,27.3,31.2,25.0,46.0,40.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:12,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,848.0,1.0,27.3,31.1,26.0,47.0,40.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:16,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,849.0,1.0,27.3,31.2,26.0,47.0,40.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:18,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,850.0,1.0,27.3,31.2,25.0,46.0,39.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:22,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,851.0,1.0,27.3,31.2,26.0,47.0,40.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:24,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,852.0,1.0,27.3,31.1,26.0,47.0,40.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:27,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,853.0,1.0,27.3,31.1,25.0,46.0,39.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:31,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,854.0,1.0,27.3,31.2,26.0,47.0,40.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:33,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,855.0,1.0,27.3,31.1,26.0,47.0,40.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:37,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457466,-70.629906,856.0,1.0,27.3,31.1,25.0,46.0,39.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:40,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457466,-70.629906,857.0,1.0,27.2,31.1,25.0,45.0,39.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:43,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,858.0,1.0,27.3,30.9,26.0,46.0,39.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:46,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,859.0,1.0,27.3,31.0,26.0,46.0,39.0,18.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:49,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,860.0,1.0,27.3,31.0,25.0,45.0,38.0,17.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:52,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,861.0,1.0,27.2,31.0,26.0,47.0,40.0,17.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:55,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457466,-70.629906,862.0,1.0,27.2,30.8,26.0,47.0,40.0,17.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:32:58,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,863.0,1.0,27.2,30.8,25.0,47.0,40.0,17.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:33:01,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,864.0,1.0,27.3,30.7,26.0,48.0,40.0,17.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:33:04,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,865.0,1.0,27.2,30.6,27.0,49.0,41.0,17.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:33:07,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457466,-70.629906,866.0,1.0,27.3,30.6,26.0,48.0,40.0,17.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:33:10,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457466,-70.629906,867.0,1.0,27.2,30.6,27.0,49.0,41.0,17.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:33:13,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457466,-70.629906,868.0,1.0,27.3,30.7,27.0,49.0,41.0,17.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:33:16,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,869.0,1.0,27.3,30.5,26.0,48.0,41.0,17.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:33:19,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457466,-70.629906,870.0,1.0,27.3,30.5,26.0,50.0,42.0,17.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:33:22,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,871.0,1.0,27.2,30.5,26.0,50.0,42.0,17.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:33:25,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,872.0,1.0,27.2,30.5,25.0,49.0,41.0,17.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:33:28,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457466,-70.629906,873.0,1.0,27.3,30.5,27.0,50.0,42.0,17.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:33:31,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457466,-70.629906,874.0,1.0,27.2,30.6,27.0,50.0,42.0,17.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:33:34,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457466,-70.629906,875.0,1.0,27.2,30.4,26.0,48.0,40.0,17.0,-33.457466,-70.629906,0.0,0.0
2025-09-16T14:33:37,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457706,-70.629539,876.0,1.0,27.3,30.5,27.0,48.0,40.0,17.0,-33.457706,-70.629539,3.0,0.0
2025-09-16T14:33:40,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457706,-70.629539,877.0,1.0,27.2,30.2,27.0,49.0,41.0,17.0,-33.457706,-70.629539,3.0,0.0
2025-09-16T14:33:44,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457645,-70.629692,878.0,1.0,27.3,30.5,26.0,48.0,40.0,17.0,-33.457645,-70.629692,3.0,0.0
2025-09-16T14:33:46,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457642,-70.629723,879.0,1.0,27.3,30.2,27.0,49.0,41.0,17.0,-33.457642,-70.629723,4.0,2.4
2025-09-16T14:33:50,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457642,-70.629845,880.0,1.0,27.3,30.3,27.0,47.0,41.0,17.0,-33.457642,-70.629845,4.0,2.7
2025-09-16T14:33:52,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457516,-70.629814,881.0,1.0,27.3,30.3,27.0,47.0,41.0,17.0,-33.457516,-70.629814,5.0,1.1
2025-09-16T14:33:55,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457542,-70.62989,882.0,1.0,27.2,30.3,27.0,47.0,41.0,17.0,-33.457542,-70.62989,4.0,0.0
2025-09-16T14:33:58,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457546,-70.629929,883.0,1.0,27.2,30.3,27.0,47.0,41.0,17.0,-33.457546,-70.629929,5.0,1.4
2025-09-16T14:34:01,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457565,-70.629921,884.0,1.0,27.2,30.3,26.0,47.0,40.0,17.0,-33.457565,-70.629921,5.0,2.2
2025-09-16T14:34:04,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457554,-70.629959,885.0,1.0,27.3,30.2,26.0,47.0,40.0,17.0,-33.457554,-70.629959,4.0,0.0
2025-09-16T14:34:07,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457565,-70.630096,886.0,1.0,27.3,30.1,26.0,47.0,40.0,17.0,-33.457565,-70.630096,3.0,1.6
2025-09-16T14:34:10,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457569,-70.630119,887.0,1.0,27.3,30.3,27.0,49.0,41.0,17.0,-33.457569,-70.630119,5.0,1.6
2025-09-16T14:34:13,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457607,-70.630203,888.0,1.0,27.3,30.2,26.0,48.0,40.0,17.0,-33.457607,-70.630203,5.0,1.5
2025-09-16T14:34:17,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457668,-70.630226,889.0,1.0,27.2,30.1,27.0,49.0,41.0,17.0,-33.457668,-70.630226,3.0,1.6
2025-09-16T14:34:19,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457809,-70.630341,890.0,1.0,27.2,30.1,25.0,48.0,40.0,17.0,-33.457809,-70.630341,3.0,3.1
2025-09-16T14:34:22,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457813,-70.630386,891.0,1.0,27.2,30.2,26.0,49.0,41.0,17.0,-33.457813,-70.630386,3.0,0.0
2025-09-16T14:34:26,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457901,-70.63047,892.0,1.0,27.3,30.1,26.0,49.0,41.0,17.0,-33.457901,-70.63047,3.0,0.0
2025-09-16T14:34:28,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457859,-70.630516,893.0,1.0,27.2,30.4,26.0,48.0,40.0,17.0,-33.457859,-70.630516,3.0,0.7
2025-09-16T14:34:31,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457855,-70.630447,894.0,1.0,27.3,30.1,27.0,49.0,41.0,17.0,-33.457855,-70.630447,3.0,0.0
2025-09-16T14:34:35,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457817,-70.630409,895.0,1.0,27.2,30.1,26.0,48.0,40.0,17.0,-33.457817,-70.630409,3.0,0.0
2025-09-16T14:34:38,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457806,-70.630325,896.0,1.0,27.2,29.9,26.0,48.0,40.0,17.0,-33.457806,-70.630325,3.0,0.0
2025-09-16T14:34:40,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457832,-70.630341,897.0,1.0,27.2,30.1,26.0,48.0,40.0,17.0,-33.457832,-70.630341,3.0,2.9
2025-09-16T14:34:44,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457832,-70.630341,898.0,1.0,27.2,30.1,27.0,48.0,40.0,17.0,-33.457832,-70.630341,3.0,0.0
2025-09-16T14:34:47,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457779,-70.630318,899.0,1.0,27.2,30.2,28.0,49.0,42.0,17.0,-33.457779,-70.630318,2.0,0.0
2025-09-16T14:34:50,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457672,-70.630287,900.0,1.0,27.2,30.2,28.0,49.0,42.0,20.0,-33.457672,-70.630287,3.0,0.0
2025-09-16T14:34:53,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457672,-70.630287,901.0,1.0,27.2,30.2,27.0,48.0,41.0,20.0,-33.457672,-70.630287,2.0,0.0
2025-09-16T14:34:56,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457722,-70.630188,902.0,1.0,27.2,30.0,27.0,48.0,41.0,20.0,-33.457722,-70.630188,2.0,0.0
2025-09-16T14:34:59,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457737,-70.630112,903.0,1.0,27.2,30.1,28.0,49.0,42.0,20.0,-33.457737,-70.630112,0.0,0.0
2025-09-16T14:35:02,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457703,-70.630157,904.0,1.0,27.2,29.9,27.0,48.0,41.0,20.0,-33.457703,-70.630157,3.0,0.0
2025-09-16T14:35:05,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457684,-70.63015,905.0,1.0,27.3,30.2,27.0,49.0,42.0,20.0,-33.457684,-70.63015,3.0,0.0
2025-09-16T14:35:08,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457718,-70.63015,906.0,1.0,27.2,30.2,27.0,49.0,42.0,20.0,-33.457718,-70.63015,3.0,0.0
2025-09-16T14:35:11,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457798,-70.63018,907.0,1.0,27.2,29.9,27.0,50.0,42.0,20.0,-33.457798,-70.63018,3.0,0.0
2025-09-16T14:35:14,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457668,-70.630104,908.0,1.0,27.2,30.1,26.0,50.0,42.0,20.0,-33.457668,-70.630104,2.0,0.0
2025-09-16T14:35:17,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457623,-70.630104,909.0,1.0,27.2,30.1,26.0,50.0,42.0,20.0,-33.457623,-70.630104,3.0,0.0
2025-09-16T14:35:20,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457554,-70.630051,910.0,1.0,27.2,30.1,26.0,50.0,41.0,20.0,-33.457554,-70.630051,3.0,0.0
2025-09-16T14:35:23,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.45752,-70.630028,911.0,1.0,27.3,30.1,25.0,48.0,40.0,20.0,-33.45752,-70.630028,2.0,0.0
2025-09-16T14:35:26,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457291,-70.630058,912.0,1.0,27.2,30.1,25.0,48.0,39.0,20.0,-33.457291,-70.630058,4.0,0.8
2025-09-16T14:35:29,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457272,-70.630051,913.0,1.0,27.2,30.1,26.0,49.0,40.0,20.0,-33.457272,-70.630051,4.0,0.0
2025-09-16T14:35:32,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457245,-70.629967,914.0,1.0,27.2,30.2,25.0,48.0,40.0,20.0,-33.457245,-70.629967,4.0,0.0
2025-09-16T14:35:35,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457153,-70.629684,915.0,1.0,27.2,30.1,26.0,49.0,41.0,20.0,-33.457153,-70.629684,3.0,0.0
2025-09-16T14:35:38,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457253,-70.629539,916.0,1.0,27.2,30.2,26.0,49.0,41.0,20.0,-33.457253,-70.629539,2.0,0.0
2025-09-16T14:35:41,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457321,-70.62944,917.0,1.0,27.2,29.9,26.0,48.0,40.0,20.0,-33.457321,-70.62944,2.0,0.0
2025-09-16T14:35:44,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457401,-70.629288,918.0,1.0,27.3,30.2,26.0,48.0,40.0,20.0,-33.457401,-70.629288,3.0,0.0
2025-09-16T14:35:47,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457474,-70.629242,919.0,1.0,27.2,30.3,27.0,49.0,41.0,20.0,-33.457474,-70.629242,3.0,7.9
2025-09-16T14:35:50,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457455,-70.629257,920.0,1.0,27.2,30.0,27.0,49.0,41.0,18.0,-33.457455,-70.629257,3.0,3.9
2025-09-16T14:35:53,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457458,-70.629265,921.0,1.0,27.2,30.1,27.0,49.0,41.0,18.0,-33.457458,-70.629265,3.0,2.2
2025-09-16T14:35:56,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457443,-70.62925,922.0,1.0,27.2,30.1,26.0,48.0,40.0,18.0,-33.457443,-70.62925,3.0,0.0
2025-09-16T14:35:59,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457447,-70.629227,923.0,1.0,27.2,29.8,27.0,50.0,42.0,18.0,-33.457447,-70.629227,3.0,0.0
2025-09-16T14:36:03,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457481,-70.62915,924.0,1.0,27.2,29.9,28.0,50.0,42.0,18.0,-33.457481,-70.62915,3.0,0.0
2025-09-16T14:36:05,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.45747,-70.62912,925.0,1.0,27.2,30.1,28.0,51.0,42.0,18.0,-33.45747,-70.62912,3.0,0.0
2025-09-16T14:36:08,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457405,-70.629234,926.0,1.0,27.2,29.8,28.0,52.0,43.0,18.0,-33.457405,-70.629234,4.0,1.2
2025-09-16T14:36:11,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457371,-70.629433,927.0,1.0,27.2,30.2,28.0,52.0,43.0,18.0,-33.457371,-70.629433,4.0,4.6
2025-09-16T14:36:15,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457355,-70.629433,928.0,1.0,27.2,30.1,28.0,52.0,44.0,18.0,-33.457355,-70.629433,4.0,0.0
2025-09-16T14:36:17,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.45734,-70.629639,929.0,1.0,27.2,29.9,28.0,51.0,43.0,18.0,-33.45734,-70.629639,4.0,2.0
2025-09-16T14:36:20,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457344,-70.629631,930.0,1.0,27.3,29.8,27.0,49.0,42.0,18.0,-33.457344,-70.629631,3.0,0.0
2025-09-16T14:36:23,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457363,-70.629623,931.0,1.0,27.3,30.1,27.0,49.0,42.0,18.0,-33.457363,-70.629623,1.0,0.0
2025-09-16T14:36:27,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457352,-70.629753,932.0,1.0,27.2,30.0,28.0,50.0,43.0,18.0,-33.457352,-70.629753,2.0,0.0
2025-09-16T14:36:29,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.45734,-70.62973,933.0,1.0,27.2,29.9,27.0,50.0,43.0,18.0,-33.45734,-70.62973,3.0,0.0
2025-09-16T14:36:33,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457325,-70.629837,934.0,1.0,27.2,30.1,26.0,50.0,42.0,18.0,-33.457325,-70.629837,3.0,0.0
2025-09-16T14:36:36,Sin sesión,,,,18,HIRIPRO-01,,33.5,0.0,1.0,-33.457283,-70.62986,935.0,1.0,27.3,29.9,25.0,48.0,41.0,18.0,-33.457283,-70.62986,3.0,1.5
2025-09-16T14:36:38,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457226,-70.629761,936.0,1.0,27.2,30.0,25.0,47.0,40.0,18.0,-33.457226,-70.629761,3.0,0.0
2025-09-16T14:36:42,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457184,-70.629646,937.0,1.0,27.2,30.0,26.0,48.0,41.0,18.0,-33.457184,-70.629646,2.0,0.0
2025-09-16T14:36:44,Sin sesión,,,,18,HIRIPRO-01,,33.25,0.0,1.0,-33.457157,-70.629745,938.0,1.0,27.2,29.9,26.0,48.0,41.0,18.0,-33.457157,-70.629745,3.0,1.7
