time,envio_n,lat,lon,pm25,pm1,pm10,temp_pms,hum,vbat,csq,sats,speed_kmh
2025-09-16T14:07:59,367.0,-33.457485,-70.630341,44.0,27.0,52.0,27.7,30.7,0.0,16.0,0.0,0.0
2025-09-16T14:08:02,368.0,-33.457485,-70.630341,44.0,27.0,52.0,27.7,30.7,0.0,16.0,0.0,0.0
2025-09-16T14:08:05,369.0,-33.457485,-70.630341,45.0,29.0,54.0,27.7,30.7,0.0,16.0,0.0,0.0
2025-09-16T14:08:08,370.0,-33.457588,-70.630188,45.0,29.0,55.0,27.7,30.9,0.0,16.0,1.0,3.6
2025-09-16T14:08:11,371.0,-33.457497,-70.63018,46.0,29.0,56.0,27.7,30.8,0.0,16.0,3.0,5.5
2025-09-16T14:08:15,372.0,-33.457535,-70.63015,46.0,29.0,56.0,27.7,30.8,0.0,16.0,3.0,4.7
2025-09-16T14:08:18,373.0,-33.457596,-70.630203,46.0,29.0,56.0,27.7,31.0,0.0,16.0,2.0,8.1
2025-09-16T14:08:20,374.0,-33.457638,-70.630241,45.0,28.0,55.0,27.7,30.6,0.0,16.0,2.0,3.2
2025-09-16T14:08:23,375.0,-33.457676,-70.630173,46.0,29.0,57.0,27.7,30.6,0.0,16.0,3.0,1.1
2025-09-16T14:08:27,376.0,-33.457691,-70.630112,46.0,30.0,57.0,27.7,30.8,0.0,16.0,3.0,2.2
2025-09-16T14:08:29,377.0,-33.457722,-70.630051,45.0,29.0,56.0,27.7,30.9,0.0,16.0,2.0,3.5
2025-09-16T14:08:32,378.0,-33.45776,-70.63002,45.0,29.0,56.0,27.7,30.7,0.0,16.0,2.0,5.2
2025-09-16T14:08:35,379.0,-33.457817,-70.630043,45.0,29.0,56.0,27.7,30.7,0.0,16.0,3.0,2.6
2025-09-16T14:08:38,380.0,-33.457783,-70.630051,47.0,30.0,57.0,27.7,31.0,0.0,16.0,3.0,1.7
2025-09-16T14:08:42,381.0,-33.45779,-70.630043,47.0,30.0,57.0,27.7,31.0,0.0,16.0,1.0,1.5
2025-09-16T14:08:44,382.0,-33.457829,-70.63002,47.0,30.0,58.0,27.7,31.0,0.0,16.0,1.0,0.0
2025-09-16T14:08:47,383.0,-33.457859,-70.629997,46.0,29.0,58.0,27.7,31.1,0.0,16.0,1.0,0.0
2025-09-16T14:08:50,384.0,-33.457859,-70.629997,47.0,30.0,59.0,27.7,31.0,0.0,16.0,0.0,0.0
2025-09-16T14:08:54,385.0,-33.457859,-70.629997,48.0,30.0,60.0,27.7,31.0,0.0,16.0,0.0,0.0
2025-09-16T14:08:57,386.0,-33.457859,-70.629997,48.0,30.0,60.0,27.7,31.1,0.0,16.0,0.0,0.0
2025-09-16T14:09:00,387.0,-33.457859,-70.629997,47.0,30.0,59.0,27.7,31.1,0.0,16.0,0.0,0.0
2025-09-16T14:09:03,388.0,-33.457859,-70.629997,47.0,30.0,59.0,27.7,31.2,0.0,16.0,0.0,0.0
2025-09-16T14:09:06,389.0,-33.457859,-70.629997,49.0,30.0,61.0,27.7,31.1,0.0,16.0,0.0,0.0
2025-09-16T14:09:09,390.0,-33.457859,-70.629997,49.0,30.0,60.0,27.7,31.2,0.0,16.0,0.0,0.0
2025-09-16T14:09:12,391.0,-33.457859,-70.629997,48.0,29.0,59.0,27.7,31.1,0.0,16.0,0.0,0.0
2025-09-16T14:09:15,392.0,-33.457859,-70.629997,47.0,29.0,59.0,27.7,30.9,0.0,16.0,0.0,0.0
2025-09-16T14:09:18,393.0,-33.457859,-70.629997,47.0,29.0,58.0,27.7,31.0,0.0,16.0,0.0,0.0
2025-09-16T14:09:21,394.0,-33.457859,-70.629997,47.0,29.0,57.0,27.7,31.1,0.0,16.0,0.0,0.0
2025-09-16T14:09:24,395.0,-33.457859,-70.629997,48.0,30.0,59.0,27.7,31.0,0.0,16.0,0.0,0.0
2025-09-16T14:09:27,396.0,-33.457859,-70.629997,47.0,29.0,59.0,27.7,31.0,0.0,16.0,0.0,0.0
2025-09-16T14:09:30,397.0,-33.457859,-70.629997,47.0,29.0,58.0,27.7,31.1,0.0,16.0,0.0,0.0
2025-09-16T14:09:33,398.0,-33.457859,-70.629997,46.0,29.0,58.0,27.6,31.1,0.0,16.0,0.0,0.0
2025-09-16T14:09:36,399.0,-33.457859,-70.629997,47.0,30.0,58.0,27.7,31.2,0.0,16.0,0.0,0.0
2025-09-16T14:09:39,400.0,-33.457859,-70.629997,47.0,30.0,58.0,27.7,31.1,0.0,16.0,0.0,0.0
2025-09-16T14:09:42,401.0,-33.457859,-70.629997,46.0,30.0,57.0,27.7,31.2,0.0,16.0,0.0,0.0
2025-09-16T14:09:45,402.0,-33.457859,-70.629997,46.0,30.0,57.0,27.6,31.2,0.0,16.0,0.0,0.0
2025-09-16T14:09:48,403.0,-33.457859,-70.629997,46.0,29.0,57.0,27.7,31.2,0.0,16.0,0.0,0.0
2025-09-16T14:09:51,404.0,-33.457859,-70.629997,45.0,28.0,56.0,27.7,31.0,0.0,16.0,0.0,0.0
2025-09-16T14:09:54,405.0,-33.457859,-70.629997,46.0,29.0,56.0,27.7,31.2,0.0,16.0,0.0,0.0
2025-09-16T14:09:57,406.0,-33.457859,-70.629997,44.0,28.0,54.0,27.6,31.2,0.0,16.0,0.0,0.0
2025-09-16T14:10:00,407.0,-33.457859,-70.629997,44.0,29.0,54.0,27.6,31.2,0.0,16.0,0.0,0.0
2025-09-16T14:10:03,408.0,-33.457859,-70.629997,44.0,29.0,53.0,27.6,31.2,0.0,16.0,0.0,0.0
2025-09-16T14:10:06,409.0,-33.457859,-70.629997,44.0,29.0,53.0,27.7,31.2,0.0,16.0,0.0,0.0
2025-09-16T14:10:09,410.0,-33.457859,-70.629997,43.0,28.0,52.0,27.7,31.1,0.0,16.0,0.0,0.0
2025-09-16T14:10:13,411.0,-33.457859,-70.629997,43.0,28.0,51.0,27.7,31.1,0.0,16.0,0.0,0.0
2025-09-16T14:10:15,412.0,-33.457859,-70.629997,44.0,28.0,52.0,27.6,31.2,0.0,16.0,0.0,0.0
2025-09-16T14:10:18,413.0,-33.457859,-70.629997,42.0,27.0,50.0,27.6,31.0,0.0,16.0,0.0,0.0
2025-09-16T14:10:21,414.0,-33.457859,-70.629997,43.0,28.0,51.0,27.6,31.1,0.0,16.0,0.0,0.0
2025-09-16T14:10:24,415.0,-33.457859,-70.629997,42.0,27.0,50.0,27.6,31.0,0.0,16.0,0.0,0.0
2025-09-16T14:10:27,416.0,-33.457859,-70.629997,43.0,27.0,50.0,27.6,30.7,0.0,16.0,0.0,0.0
2025-09-16T14:10:31,417.0,-33.457859,-70.629997,42.0,25.0,49.0,27.6,30.7,0.0,16.0,0.0,0.0
2025-09-16T14:10:33,418.0,-33.457859,-70.629997,42.0,25.0,49.0,27.6,30.6,0.0,16.0,0.0,0.0
2025-09-16T14:10:36,419.0,-33.457859,-70.629997,42.0,26.0,50.0,27.6,30.6,0.0,16.0,0.0,0.0
2025-09-16T14:10:39,420.0,-33.457859,-70.629997,41.0,24.0,49.0,27.6,30.7,0.0,18.0,0.0,0.0
2025-09-16T14:10:43,421.0,-33.457859,-70.629997,42.0,24.0,50.0,27.6,30.7,0.0,18.0,0.0,0.0
2025-09-16T14:10:46,422.0,-33.457859,-70.629997,43.0,25.0,51.0,27.7,30.9,0.0,18.0,0.0,0.0
2025-09-16T14:10:48,423.0,-33.457859,-70.629997,42.0,25.0,51.0,27.6,30.9,0.0,18.0,0.0,0.0
2025-09-16T14:10:51,424.0,-33.457859,-70.629997,41.0,24.0,48.0,27.7,31.0,0.0,18.0,0.0,0.0
2025-09-16T14:10:55,425.0,-33.457859,-70.629997,40.0,24.0,48.0,27.6,30.9,0.0,18.0,0.0,0.0
2025-09-16T14:10:58,426.0,-33.457859,-70.629997,40.0,24.0,48.0,27.6,31.1,0.0,18.0,0.0,0.0
2025-09-16T14:11:00,427.0,-33.457859,-70.629997,40.0,24.0,48.0,27.6,31.1,0.0,18.0,0.0,0.0
2025-09-16T14:11:03,428.0,-33.457859,-70.629997,41.0,26.0,49.0,27.6,31.2,0.0,18.0,0.0,0.0
2025-09-16T14:11:06,429.0,-33.457859,-70.629997,41.0,25.0,48.0,27.6,31.2,0.0,18.0,0.0,0.0
2025-09-16T14:11:09,430.0,-33.457859,-70.629997,41.0,25.0,49.0,27.6,31.3,0.0,18.0,0.0,0.0
2025-09-16T14:11:13,431.0,-33.457859,-70.629997,43.0,26.0,51.0,27.6,31.3,0.0,18.0,0.0,0.0
2025-09-16T14:11:16,432.0,-33.457859,-70.629997,43.0,26.0,52.0,27.6,31.5,0.0,18.0,0.0,0.0
2025-09-16T14:11:18,433.0,-33.457859,-70.629997,42.0,26.0,51.0,27.6,31.4,0.0,18.0,0.0,0.0
2025-09-16T14:11:21,434.0,-33.457859,-70.629997,43.0,27.0,51.0,27.6,31.7,0.0,18.0,0.0,0.0
2025-09-16T14:11:24,435.0,-33.457859,-70.629997,42.0,26.0,50.0,27.6,31.7,0.0,18.0,0.0,0.0
2025-09-16T14:11:27,436.0,-33.457859,-70.629997,42.0,26.0,49.0,27.6,31.7,0.0,18.0,0.0,0.0
2025-09-16T14:11:31,437.0,-33.457859,-70.629997,43.0,28.0,50.0,27.6,31.6,0.0,18.0,0.0,0.0
2025-09-16T14:11:34,438.0,-33.457859,-70.629997,43.0,28.0,50.0,27.6,31.6,0.0,18.0,0.0,0.0
2025-09-16T14:11:37,439.0,-33.457859,-70.629997,42.0,27.0,49.0,27.6,31.5,0.0,18.0,0.0,0.0
2025-09-16T14:11:40,440.0,-33.457859,-70.629997,42.0,27.0,49.0,27.6,31.6,0.0,18.0,0.0,0.0
2025-09-16T14:11:43,441.0,-33.457859,-70.629997,42.0,27.0,49.0,27.6,31.6,0.0,18.0,0.0,0.0
2025-09-16T14:11:46,442.0,-33.457859,-70.629997,43.0,28.0,50.0,27.6,31.7,0.0,18.0,0.0,0.0
2025-09-16T14:11:49,443.0,-33.457859,-70.629997,43.0,28.0,50.0,27.6,31.8,0.0,18.0,0.0,0.0
2025-09-16T14:11:52,444.0,-33.457859,-70.629997,42.0,28.0,49.0,27.6,31.7,0.0,18.0,0.0,0.0
2025-09-16T14:11:55,445.0,-33.457859,-70.629997,41.0,27.0,48.0,27.6,31.7,0.0,18.0,0.0,0.0
2025-09-16T14:11:58,446.0,-33.457859,-70.629997,40.0,26.0,48.0,27.6,31.8,0.0,18.0,0.0,0.0
2025-09-16T14:12:01,447.0,-33.457859,-70.629997,41.0,27.0,49.0,27.6,31.9,0.0,18.0,0.0,0.0
2025-09-16T14:12:04,448.0,-33.457859,-70.629997,41.0,26.0,49.0,27.6,31.9,0.0,18.0,0.0,0.0
2025-09-16T14:12:07,449.0,-33.457859,-70.629997,40.0,25.0,48.0,27.6,31.7,0.0,18.0,0.0,0.0
2025-09-16T14:12:10,450.0,-33.457859,-70.629997,41.0,27.0,49.0,27.6,31.9,0.0,18.0,0.0,0.0
2025-09-16T14:12:13,451.0,-33.457859,-70.629997,41.0,27.0,50.0,27.6,31.8,0.0,18.0,0.0,0.0
2025-09-16T14:12:16,452.0,-33.457859,-70.629997,41.0,27.0,50.0,27.6,31.8,0.0,18.0,0.0,0.0
2025-09-16T14:12:19,453.0,-33.457859,-70.629997,41.0,27.0,50.0,27.6,31.9,0.0,18.0,0.0,0.0
2025-09-16T14:12:22,454.0,-33.457859,-70.629997,40.0,26.0,49.0,27.6,31.7,0.0,18.0,0.0,0.0
2025-09-16T14:12:25,455.0,-33.457859,-70.629997,40.0,25.0,49.0,27.6,31.9,0.0,18.0,0.0,0.0
2025-09-16T14:12:28,456.0,-33.457859,-70.629997,41.0,26.0,50.0,27.6,31.8,0.0,18.0,0.0,0.0
2025-09-16T14:12:31,457.0,-33.457859,-70.629997,40.0,25.0,49.0,27.6,31.9,0.0,18.0,0.0,0.0
2025-09-16T14:12:34,458.0,-33.457859,-70.629997,41.0,26.0,50.0,27.6,31.9,0.0,18.0,0.0,0.0
2025-09-16T14:12:37,459.0,-33.457859,-70.629997,41.0,26.0,50.0,27.5,32.0,0.0,18.0,0.0,0.0
2025-09-16T14:12:40,460.0,-33.457859,-70.629997,41.0,26.0,49.0,27.6,32.0,0.0,17.0,0.0,0.0
2025-09-16T14:12:43,461.0,-33.457859,-70.629997,40.0,25.0,48.0,27.6,32.1,0.0,17.0,0.0,0.0
2025-09-16T14:12:46,462.0,-33.457859,-70.629997,40.0,26.0,48.0,27.6,32.2,0.0,17.0,0.0,0.0
2025-09-16T14:12:49,463.0,-33.457859,-70.629997,41.0,27.0,49.0,27.6,32.2,0.0,17.0,0.0,0.0
2025-09-16T14:12:52,464.0,-33.457859,-70.629997,41.0,27.0,49.0,27.6,32.1,0.0,17.0,0.0,0.0
2025-09-16T14:12:55,465.0,-33.457859,-70.629997,40.0,26.0,48.0,27.6,32.3,0.0,17.0,0.0,0.0
2025-09-16T14:12:58,466.0,-33.457859,-70.629997,40.0,26.0,48.0,27.6,32.3,0.0,17.0,0.0,0.0
2025-09-16T14:13:01,467.0,-33.457859,-70.629997,40.0,26.0,48.0,27.5,32.3,0.0,17.0,0.0,0.0
2025-09-16T14:13:04,468.0,-33.457859,-70.629997,41.0,26.0,49.0,27.6,32.3,0.0,17.0,0.0,0.0
2025-09-16T14:13:08,469.0,-33.457859,-70.629997,40.0,25.0,48.0,27.6,32.4,0.0,17.0,0.0,0.0
2025-09-16T14:13:10,470.0,-33.457859,-70.629997,42.0,26.0,49.0,27.6,32.2,0.0,17.0,0.0,0.0
2025-09-16T14:13:14,471.0,-33.457859,-70.629997,41.0,25.0,49.0,27.6,32.3,0.0,17.0,0.0,0.0
2025-09-16T14:13:16,472.0,-33.457859,-70.629997,41.0,25.0,48.0,27.5,32.4,0.0,17.0,0.0,0.0
2025-09-16T14:13:19,473.0,-33.457859,-70.629997,42.0,26.0,49.0,27.5,32.4,0.0,17.0,0.0,0.0
2025-09-16T14:13:22,474.0,-33.457859,-70.629997,42.0,26.0,49.0,27.6,32.3,0.0,17.0,0.0,0.0
2025-09-16T14:13:26,475.0,-33.457859,-70.629997,41.0,25.0,48.0,27.5,32.3,0.0,17.0,0.0,0.0
2025-09-16T14:13:28,476.0,-33.457859,-70.629997,42.0,26.0,49.0,27.5,32.4,0.0,17.0,0.0,0.0
2025-09-16T14:13:31,477.0,-33.457859,-70.629997,41.0,25.0,48.0,27.6,32.5,0.0,17.0,0.0,0.0
2025-09-16T14:13:34,478.0,-33.457859,-70.629997,42.0,26.0,49.0,27.6,32.3,0.0,17.0,0.0,0.0
2025-09-16T14:13:38,479.0,-33.457859,-70.629997,43.0,27.0,50.0,27.6,32.5,0.0,17.0,0.0,0.0
2025-09-16T14:13:40,480.0,-33.457859,-70.629997,43.0,27.0,51.0,27.5,32.4,0.0,18.0,0.0,0.0
2025-09-16T14:13:43,481.0,-33.457859,-70.629997,42.0,26.0,50.0,27.6,32.6,0.0,18.0,0.0,0.0
2025-09-16T14:13:46,482.0,-33.457859,-70.629997,43.0,27.0,50.0,27.5,32.5,0.0,18.0,0.0,0.0
2025-09-16T14:13:49,483.0,-33.457859,-70.629997,41.0,26.0,49.0,27.5,32.4,0.0,18.0,0.0,0.0
2025-09-16T14:13:52,484.0,-33.457859,-70.629997,41.0,26.0,49.0,27.6,32.4,0.0,18.0,0.0,0.0
2025-09-16T14:13:55,485.0,-33.457859,-70.629997,41.0,26.0,49.0,27.6,32.5,0.0,18.0,0.0,0.0
2025-09-16T14:13:58,486.0,-33.457859,-70.629997,42.0,27.0,49.0,27.6,32.7,0.0,18.0,0.0,0.0
2025-09-16T14:14:02,487.0,-33.457859,-70.629997,42.0,27.0,49.0,27.5,32.6,0.0,18.0,0.0,0.0
2025-09-16T14:14:04,488.0,-33.457859,-70.629997,41.0,26.0,48.0,27.5,32.5,0.0,18.0,0.0,0.0
2025-09-16T14:14:08,489.0,-33.457859,-70.629997,41.0,26.0,48.0,27.6,32.7,0.0,18.0,0.0,0.0
2025-09-16T14:14:11,490.0,-33.457859,-70.629997,41.0,26.0,48.0,27.6,32.7,0.0,18.0,0.0,0.0
2025-09-16T14:14:14,491.0,-33.457859,-70.629997,42.0,27.0,49.0,27.6,32.5,0.0,18.0,0.0,0.0
2025-09-16T14:14:17,492.0,-33.457859,-70.629997,40.0,26.0,48.0,27.6,32.7,0.0,18.0,0.0,0.0
2025-09-16T14:14:20,493.0,-33.457859,-70.629997,41.0,27.0,48.0,27.6,32.6,0.0,18.0,0.0,0.0
2025-09-16T14:14:23,494.0,-33.457859,-70.629997,40.0,27.0,46.0,27.5,32.6,0.0,18.0,0.0,0.0
2025-09-16T14:14:26,495.0,-33.457859,-70.629997,40.0,27.0,47.0,27.5,32.7,0.0,18.0,0.0,0.0
2025-09-16T14:14:29,496.0,-33.457859,-70.629997,39.0,26.0,46.0,27.6,32.6,0.0,18.0,0.0,0.0
2025-09-16T14:14:32,497.0,-33.457859,-70.629997,40.0,27.0,47.0,27.5,32.6,0.0,18.0,0.0,0.0
2025-09-16T14:14:35,498.0,-33.457859,-70.629997,39.0,26.0,46.0,27.5,32.6,0.0,18.0,0.0,0.0
2025-09-16T14:14:38,499.0,-33.457859,-70.629997,40.0,27.0,47.0,27.5,32.7,0.0,18.0,0.0,0.0
2025-09-16T14:14:41,500.0,-33.457859,-70.629997,40.0,26.0,47.0,27.5,32.7,0.0,18.0,0.0,0.0
2025-09-16T14:14:44,501.0,-33.457859,-70.629997,41.0,27.0,49.0,27.5,32.6,0.0,18.0,0.0,0.0
2025-09-16T14:14:47,502.0,-33.457859,-70.629997,40.0,26.0,48.0,27.5,32.7,0.0,18.0,0.0,0.0
2025-09-16T14:14:50,503.0,-33.457859,-70.629997,41.0,27.0,50.0,27.6,32.7,0.0,18.0,0.0,0.0
2025-09-16T14:14:53,504.0,-33.457573,-70.630066,41.0,27.0,50.0,27.5,32.7,0.0,18.0,3.0,0.0
2025-09-16T14:14:56,505.0,-33.457561,-70.630096,41.0,27.0,49.0,27.5,32.9,0.0,18.0,3.0,0.0
2025-09-16T14:14:59,506.0,-33.457378,-70.630402,42.0,28.0,50.0,27.5,32.8,0.0,18.0,3.0,5.1
2025-09-16T14:15:02,507.0,-33.45739,-70.630363,41.0,26.0,48.0,27.5,32.7,0.0,18.0,3.0,3.8
2025-09-16T14:15:05,508.0,-33.457211,-70.630486,42.0,27.0,49.0,27.5,32.8,0.0,18.0,3.0,3.8
2025-09-16T14:15:08,509.0,-33.45723,-70.630447,42.0,27.0,49.0,27.5,32.9,0.0,18.0,3.0,3.1
2025-09-16T14:15:11,510.0,-33.457386,-70.630363,42.0,27.0,49.0,27.5,32.9,0.0,18.0,3.0,0.6
2025-09-16T14:15:14,511.0,-33.457394,-70.630325,42.0,27.0,49.0,27.6,32.9,0.0,18.0,3.0,2.5
2025-09-16T14:15:17,512.0,-33.457359,-70.63028,41.0,28.0,49.0,27.5,33.0,0.0,18.0,2.0,0.0
2025-09-16T14:15:20,513.0,-33.457489,-70.630356,40.0,27.0,48.0,27.5,33.2,0.0,18.0,3.0,2.6
2025-09-16T14:15:23,514.0,-33.457428,-70.630424,40.0,27.0,48.0,27.5,33.1,0.0,18.0,3.0,1.1
2025-09-16T14:15:26,515.0,-33.45752,-70.630287,41.0,27.0,48.0,27.6,33.1,0.0,18.0,3.0,0.0
2025-09-16T14:15:29,516.0,-33.457539,-70.63031,42.0,28.0,50.0,27.5,33.1,0.0,18.0,1.0,2.2
2025-09-16T14:15:33,517.0,-33.457558,-70.630287,42.0,28.0,49.0,27.5,33.0,0.0,18.0,1.0,0.0
2025-09-16T14:15:36,518.0,-33.4575,-70.63031,42.0,28.0,49.0,27.5,33.2,0.0,18.0,1.0,1.6
2025-09-16T14:15:38,519.0,-33.457531,-70.630386,41.0,27.0,48.0,27.5,33.2,0.0,18.0,1.0,1.3
2025-09-16T14:15:42,520.0,-33.4575,-70.630432,42.0,28.0,49.0,27.5,33.2,0.0,17.0,1.0,1.7
2025-09-16T14:15:44,521.0,-33.457455,-70.630463,42.0,28.0,49.0,27.5,33.3,0.0,17.0,1.0,0.8
2025-09-16T14:15:47,522.0,-33.457417,-70.630478,42.0,28.0,49.0,27.5,33.4,0.0,17.0,1.0,1.6
2025-09-16T14:15:50,523.0,-33.457417,-70.630463,41.0,27.0,48.0,27.5,33.3,0.0,17.0,1.0,3.8
2025-09-16T14:15:53,524.0,-33.457466,-70.630302,42.0,28.0,49.0,27.5,33.2,0.0,17.0,1.0,3.2
2025-09-16T14:15:56,525.0,-33.457481,-70.630264,41.0,27.0,48.0,27.5,33.2,0.0,17.0,1.0,0.0
2025-09-16T14:15:59,526.0,-33.457569,-70.630249,42.0,27.0,49.0,27.5,33.4,0.0,17.0,1.0,3.0
2025-09-16T14:16:02,527.0,-33.457596,-70.630203,41.0,27.0,48.0,27.5,33.3,0.0,17.0,1.0,3.0
2025-09-16T14:16:05,528.0,-33.457607,-70.630165,42.0,28.0,49.0,27.5,33.2,0.0,17.0,1.0,0.0
2025-09-16T14:16:09,529.0,-33.457695,-70.630089,41.0,27.0,48.0,27.5,33.2,0.0,17.0,1.0,0.0
2025-09-16T14:16:12,530.0,-33.457718,-70.630135,41.0,28.0,48.0,27.5,33.2,0.0,17.0,1.0,1.5
2025-09-16T14:16:15,531.0,-33.457684,-70.630226,41.0,28.0,48.0,27.5,33.1,0.0,17.0,1.0,0.6
2025-09-16T14:16:18,532.0,-33.457619,-70.630264,40.0,27.0,47.0,27.5,33.1,0.0,17.0,1.0,0.0
2025-09-16T14:16:21,533.0,-33.457645,-70.630272,41.0,28.0,47.0,27.5,33.1,0.0,17.0,1.0,0.0
2025-09-16T14:16:24,534.0,-33.457581,-70.630287,40.0,27.0,46.0,27.5,33.0,0.0,17.0,1.0,0.0
2025-09-16T14:16:27,535.0,-33.457752,-70.630104,40.0,27.0,46.0,27.5,32.9,0.0,17.0,1.0,0.0
2025-09-16T14:16:30,536.0,-33.457817,-70.63002,39.0,27.0,47.0,27.5,33.1,0.0,17.0,1.0,0.0
2025-09-16T14:16:33,537.0,-33.45755,-70.630196,41.0,28.0,49.0,27.5,33.1,0.0,17.0,1.0,0.0
2025-09-16T14:16:36,538.0,-33.457649,-70.630142,41.0,27.0,49.0,27.5,32.9,0.0,17.0,0.0,0.0
2025-09-16T14:16:39,539.0,-33.457649,-70.630142,39.0,26.0,48.0,27.5,33.1,0.0,17.0,0.0,0.0
2025-09-16T14:16:42,540.0,-33.457649,-70.630142,39.0,26.0,48.0,27.5,33.1,0.0,16.0,0.0,0.0
2025-09-16T14:16:45,541.0,-33.457649,-70.630142,40.0,27.0,49.0,27.5,32.9,0.0,16.0,0.0,0.0
2025-09-16T14:16:48,542.0,-33.457649,-70.630142,40.0,27.0,48.0,27.5,33.0,0.0,16.0,0.0,0.0
2025-09-16T14:16:51,543.0,-33.457649,-70.630142,40.0,26.0,48.0,27.5,32.9,0.0,16.0,0.0,0.0
2025-09-16T14:16:54,544.0,-33.457649,-70.630142,40.0,26.0,49.0,27.5,32.9,0.0,16.0,0.0,0.0
2025-09-16T14:16:57,545.0,-33.457649,-70.630142,41.0,27.0,49.0,27.5,32.9,0.0,16.0,0.0,0.0
2025-09-16T14:17:00,546.0,-33.457649,-70.630142,41.0,27.0,49.0,27.5,32.9,0.0,16.0,0.0,0.0
2025-09-16T14:17:03,547.0,-33.457649,-70.630142,41.0,27.0,49.0,27.5,32.9,0.0,16.0,0.0,0.0
2025-09-16T14:17:07,548.0,-33.457649,-70.630142,40.0,26.0,48.0,27.5,32.8,0.0,16.0,0.0,0.0
2025-09-16T14:17:09,549.0,-33.457649,-70.630142,40.0,26.0,48.0,27.5,32.8,0.0,16.0,0.0,0.0
2025-09-16T14:17:12,550.0,-33.457649,-70.630142,42.0,27.0,49.0,27.5,32.9,0.0,16.0,0.0,0.0
2025-09-16T14:17:15,551.0,-33.457649,-70.630142,41.0,26.0,48.0,27.5,32.8,0.0,16.0,0.0,0.0
2025-09-16T14:17:18,552.0,-33.457649,-70.630142,41.0,27.0,49.0,27.5,32.8,0.0,16.0,0.0,0.0
2025-09-16T14:17:21,553.0,-33.457649,-70.630142,42.0,28.0,50.0,27.5,32.8,0.0,16.0,0.0,0.0
2025-09-16T14:17:24,554.0,-33.457649,-70.630142,41.0,27.0,49.0,27.5,32.7,0.0,16.0,0.0,0.0
2025-09-16T14:17:27,555.0,-33.457649,-70.630142,42.0,27.0,50.0,27.5,32.8,0.0,16.0,0.0,0.0
2025-09-16T14:17:30,556.0,-33.457649,-70.630142,43.0,28.0,51.0,27.5,32.6,0.0,16.0,0.0,0.0
2025-09-16T14:17:33,557.0,-33.457649,-70.630142,42.0,27.0,50.0,27.5,32.7,0.0,16.0,0.0,0.0
2025-09-16T14:17:36,558.0,-33.457649,-70.630142,42.0,28.0,50.0,27.4,32.5,0.0,16.0,0.0,0.0
2025-09-16T14:17:39,559.0,-33.457649,-70.630142,41.0,27.0,49.0,27.5,32.6,0.0,16.0,0.0,0.0
2025-09-16T14:17:42,560.0,-33.457649,-70.630142,41.0,27.0,49.0,27.5,32.6,0.0,16.0,0.0,0.0
2025-09-16T14:17:45,561.0,-33.457649,-70.630142,41.0,27.0,48.0,27.5,32.6,0.0,16.0,0.0,0.0
2025-09-16T14:17:48,562.0,-33.457649,-70.630142,42.0,28.0,49.0,27.5,32.5,0.0,16.0,0.0,0.0
2025-09-16T14:17:51,563.0,-33.457649,-70.630142,42.0,28.0,49.0,27.5,32.4,0.0,16.0,0.0,0.0
2025-09-16T14:17:54,564.0,-33.457649,-70.630142,41.0,27.0,48.0,27.5,32.3,0.0,16.0,0.0,0.0
2025-09-16T14:17:57,565.0,-33.457649,-70.630142,41.0,27.0,48.0,27.5,32.2,0.0,16.0,0.0,0.0
2025-09-16T14:18:00,566.0,-33.457649,-70.630142,42.0,28.0,50.0,27.5,32.3,0.0,16.0,0.0,0.0
2025-09-16T14:18:03,567.0,-33.457649,-70.630142,41.0,27.0,49.0,27.5,32.1,0.0,16.0,0.0,0.0
2025-09-16T14:18:06,568.0,-33.457649,-70.630142,42.0,27.0,49.0,27.5,32.1,0.0,16.0,0.0,0.0
2025-09-16T14:18:09,569.0,-33.457649,-70.630142,43.0,28.0,51.0,27.5,32.2,0.0,16.0,0.0,0.0
2025-09-16T14:18:12,570.0,-33.457649,-70.630142,42.0,27.0,51.0,27.5,32.2,0.0,16.0,0.0,0.0
2025-09-16T14:18:15,571.0,-33.457649,-70.630142,42.0,27.0,51.0,27.4,32.0,0.0,16.0,0.0,0.0
2025-09-16T14:18:18,572.0,-33.457649,-70.630142,43.0,28.0,52.0,27.4,32.0,0.0,16.0,0.0,0.0
2025-09-16T14:18:22,573.0,-33.457649,-70.630142,42.0,26.0,50.0,27.5,31.9,0.0,16.0,0.0,0.0
2025-09-16T14:18:25,574.0,-33.457649,-70.630142,43.0,27.0,50.0,27.5,31.9,0.0,16.0,0.0,0.0
2025-09-16T14:18:28,575.0,-33.457649,-70.630142,43.0,26.0,50.0,27.5,32.0,0.0,16.0,0.0,0.0
2025-09-16T14:18:31,576.0,-33.457649,-70.630142,41.0,25.0,48.0,27.5,31.9,0.0,16.0,0.0,0.0
2025-09-16T14:18:34,577.0,-33.457649,-70.630142,41.0,25.0,48.0,27.4,32.1,0.0,16.0,0.0,0.0
2025-09-16T14:18:37,578.0,-33.457649,-70.630142,41.0,26.0,48.0,27.4,32.1,0.0,16.0,0.0,0.0
2025-09-16T14:18:40,579.0,-33.457649,-70.630142,42.0,27.0,49.0,27.5,32.1,0.0,16.0,0.0,0.0
2025-09-16T14:18:43,580.0,-33.457649,-70.630142,42.0,28.0,49.0,27.4,32.0,0.0,18.0,0.0,0.0
