fecha,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)],id_dato_concatenado
2025-09-20T12:15:49,Sin sesión,,,,18,HIRIPRO-01,,32.75,0.0,1.0,-33.458317,-70.631729,920.0,1.0,23.8,37.4,4.0,5.0,5.0,30.0,-33.458317,-70.631729,10.0,34.5,"9131029, 9131030, 9131031, 9131032, 9131033, 9131034, 9131035, 9131036, 9131037, 9131038, 9131039, 9131040, 9131041, 9131042, 9131043, 9131044, 9131045"
2025-09-20T12:15:46,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.458389,-70.632027,919.0,1.0,23.8,37.4,3.0,4.0,4.0,30.0,-33.458389,-70.632027,10.0,31.7,"9131012, 9131013, 9131014, 9131015, 9131016, 9131017, 9131018, 9131019, 9131020, 9131021, 9131022, 9131023, 9131024, 9131025, 9131026, 9131027, 9131028"
2025-09-20T12:15:43,Sin sesión,,,,18,HIRIPRO-01,,32.75,0.0,1.0,-33.458466,-70.632248,918.0,1.0,23.8,37.4,4.0,5.0,5.0,30.0,-33.458466,-70.632248,10.0,24.9,"9130995, 9130996, 9130997, 9130998, 9130999, 9131000, 9131001, 9131002, 9131003, 9131004, 9131005, 9131006, 9131007, 9131008, 9131009, 9131010, 9131011"
2025-09-20T12:15:40,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.458519,-70.632462,917.0,1.0,23.8,37.3,4.0,5.0,5.0,30.0,-33.458519,-70.632462,9.0,26.4,"9130978, 9130979, 9130980, 9130981, 9130982, 9130983, 9130984, 9130985, 9130986, 9130987, 9130988, 9130989, 9130990, 9130991, 9130992, 9130993, 9130994"
2025-09-20T12:15:37,Sin sesión,,,,18,HIRIPRO-01,,32.75,0.0,1.0,-33.458546,-70.63266,916.0,1.0,23.8,37.3,4.0,5.0,5.0,30.0,-33.458546,-70.63266,8.0,16.5,"9130961, 9130962, 9130963, 9130964, 9130965, 9130966, 9130967, 9130968, 9130969, 9130970, 9130971, 9130972, 9130973, 9130974, 9130975, 9130976, 9130977"
2025-09-20T12:15:34,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.458447,-70.632744,915.0,1.0,23.8,37.5,3.0,4.0,4.0,30.0,-33.458447,-70.632744,8.0,22.8,"9130944, 9130945, 9130946, 9130947, 9130948, 9130949, 9130950, 9130951, 9130952, 9130953, 9130954, 9130955, 9130956, 9130957, 9130958, 9130959, 9130960"
2025-09-20T12:15:31,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.458263,-70.63279,914.0,1.0,23.8,37.7,3.0,5.0,5.0,30.0,-33.458263,-70.63279,8.0,27.0,"9130927, 9130928, 9130929, 9130930, 9130931, 9130932, 9130933, 9130934, 9130935, 9130936, 9130937, 9130938, 9130939, 9130940, 9130941, 9130942, 9130943"
2025-09-20T12:15:28,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.458069,-70.632843,913.0,1.0,23.8,37.7,3.0,6.0,6.0,30.0,-33.458069,-70.632843,8.0,20.9,"9130910, 9130911, 9130912, 9130913, 9130914, 9130915, 9130916, 9130917, 9130918, 9130919, 9130920, 9130921, 9130922, 9130923, 9130924, 9130925, 9130926"
2025-09-20T12:15:25,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457928,-70.632881,912.0,1.0,23.8,37.8,2.0,5.0,5.0,30.0,-33.457928,-70.632881,10.0,18.8,"9130893, 9130894, 9130895, 9130896, 9130897, 9130898, 9130899, 9130900, 9130901, 9130902, 9130903, 9130904, 9130905, 9130906, 9130907, 9130908, 9130909"
2025-09-20T12:15:22,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457771,-70.632904,911.0,1.0,23.8,37.9,3.0,6.0,5.0,30.0,-33.457771,-70.632904,10.0,28.4,"9130876, 9130877, 9130878, 9130879, 9130880, 9130881, 9130882, 9130883, 9130884, 9130885, 9130886, 9130887, 9130888, 9130889, 9130890, 9130891, 9130892"
2025-09-20T12:15:19,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457558,-70.632957,910.0,1.0,23.7,37.9,3.0,6.0,5.0,30.0,-33.457558,-70.632957,10.0,29.5,"9130859, 9130860, 9130861, 9130862, 9130863, 9130864, 9130865, 9130866, 9130867, 9130868, 9130869, 9130870, 9130871, 9130872, 9130873, 9130874, 9130875"
2025-09-20T12:15:16,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457359,-70.633011,909.0,1.0,23.7,38.0,4.0,7.0,6.0,30.0,-33.457359,-70.633011,9.0,27.6,"9130842, 9130843, 9130844, 9130845, 9130846, 9130847, 9130848, 9130849, 9130850, 9130851, 9130852, 9130853, 9130854, 9130855, 9130856, 9130857, 9130858"
2025-09-20T12:15:13,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457142,-70.633072,908.0,1.0,23.7,38.0,4.0,8.0,6.0,30.0,-33.457142,-70.633072,7.0,34.3,"9130825, 9130826, 9130827, 9130828, 9130829, 9130830, 9130831, 9130832, 9130833, 9130834, 9130835, 9130836, 9130837, 9130838, 9130839, 9130840, 9130841"
2025-09-20T12:15:10,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456902,-70.633133,907.0,1.0,23.7,38.2,4.0,8.0,6.0,30.0,-33.456902,-70.633133,9.0,33.0,"9130808, 9130809, 9130810, 9130811, 9130812, 9130813, 9130814, 9130815, 9130816, 9130817, 9130818, 9130819, 9130820, 9130821, 9130822, 9130823, 9130824"
2025-09-20T12:15:07,Sin sesión,,,,18,HIRIPRO-01,,32.75,0.0,1.0,-33.456676,-70.633202,906.0,1.0,23.7,37.9,3.0,7.0,5.0,30.0,-33.456676,-70.633202,9.0,28.8,"9130791, 9130792, 9130793, 9130794, 9130795, 9130796, 9130797, 9130798, 9130799, 9130800, 9130801, 9130802, 9130803, 9130804, 9130805, 9130806, 9130807"
2025-09-20T12:15:04,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456501,-70.633255,905.0,1.0,23.7,37.9,3.0,6.0,5.0,30.0,-33.456501,-70.633255,9.0,19.5,"9130774, 9130775, 9130776, 9130777, 9130778, 9130779, 9130780, 9130781, 9130782, 9130783, 9130784, 9130785, 9130786, 9130787, 9130788, 9130789, 9130790"
2025-09-20T12:15:01,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456448,-70.633385,904.0,1.0,23.7,38.0,4.0,7.0,6.0,27.0,-33.456448,-70.633385,9.0,14.2,"9130757, 9130758, 9130759, 9130760, 9130761, 9130762, 9130763, 9130764, 9130765, 9130766, 9130767, 9130768, 9130769, 9130770, 9130771, 9130772, 9130773"
2025-09-20T12:14:58,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456459,-70.633507,903.0,1.0,23.7,38.1,2.0,6.0,5.0,27.0,-33.456459,-70.633507,8.0,8.9,"9130740, 9130741, 9130742, 9130743, 9130744, 9130745, 9130746, 9130747, 9130748, 9130749, 9130750, 9130751, 9130752, 9130753, 9130754, 9130755, 9130756"
2025-09-20T12:14:55,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456467,-70.633537,902.0,1.0,23.7,38.1,3.0,7.0,6.0,27.0,-33.456467,-70.633537,8.0,0.0,"9130723, 9130724, 9130725, 9130726, 9130727, 9130728, 9130729, 9130730, 9130731, 9130732, 9130733, 9130734, 9130735, 9130736, 9130737, 9130738, 9130739"
2025-09-20T12:14:52,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456463,-70.633537,901.0,1.0,23.7,37.9,2.0,6.0,5.0,27.0,-33.456463,-70.633537,8.0,0.0,"9130706, 9130707, 9130708, 9130709, 9130710, 9130711, 9130712, 9130713, 9130714, 9130715, 9130716, 9130717, 9130718, 9130719, 9130720, 9130721, 9130722"
2025-09-20T12:14:49,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456463,-70.633537,900.0,1.0,23.7,38.3,3.0,6.0,5.0,27.0,-33.456463,-70.633537,7.0,0.0,"9130689, 9130690, 9130691, 9130692, 9130693, 9130694, 9130695, 9130696, 9130697, 9130698, 9130699, 9130700, 9130701, 9130702, 9130703, 9130704, 9130705"
2025-09-20T12:14:45,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456463,-70.633537,899.0,1.0,23.7,37.9,3.0,6.0,5.0,27.0,-33.456463,-70.633537,9.0,0.0,"9130672, 9130673, 9130674, 9130675, 9130676, 9130677, 9130678, 9130679, 9130680, 9130681, 9130682, 9130683, 9130684, 9130685, 9130686, 9130687, 9130688"
2025-09-20T12:14:43,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456463,-70.633537,898.0,1.0,23.6,37.9,2.0,6.0,4.0,27.0,-33.456463,-70.633537,8.0,0.0,"9130655, 9130656, 9130657, 9130658, 9130659, 9130660, 9130661, 9130662, 9130663, 9130664, 9130665, 9130666, 9130667, 9130668, 9130669, 9130670, 9130671"
2025-09-20T12:14:39,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456463,-70.633537,897.0,1.0,23.6,37.9,3.0,7.0,6.0,27.0,-33.456463,-70.633537,7.0,0.0,"9130630, 9130631, 9130632, 9130633, 9130634, 9130635, 9130636, 9130637, 9130638, 9130639, 9130640, 9130641, 9130642, 9130643, 9130644, 9130645, 9130646"
2025-09-20T12:14:36,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456463,-70.63353,896.0,1.0,23.6,38.1,2.0,6.0,5.0,27.0,-33.456463,-70.63353,7.0,1.5,"9130613, 9130614, 9130615, 9130616, 9130617, 9130618, 9130619, 9130620, 9130621, 9130622, 9130623, 9130624, 9130625, 9130626, 9130627, 9130628, 9130629"
2025-09-20T12:14:33,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456463,-70.63353,895.0,1.0,23.6,38.1,3.0,7.0,6.0,27.0,-33.456463,-70.63353,9.0,0.0,"9130596, 9130597, 9130598, 9130599, 9130600, 9130601, 9130602, 9130603, 9130604, 9130605, 9130606, 9130607, 9130608, 9130609, 9130610, 9130611, 9130612"
2025-09-20T12:14:30,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456463,-70.633545,894.0,1.0,23.6,38.1,2.0,6.0,5.0,27.0,-33.456463,-70.633545,9.0,4.2,"9130579, 9130580, 9130581, 9130582, 9130583, 9130584, 9130585, 9130586, 9130587, 9130588, 9130589, 9130590, 9130591, 9130592, 9130593, 9130594, 9130595"
2025-09-20T12:14:27,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456486,-70.633614,893.0,1.0,23.6,38.0,3.0,6.0,6.0,27.0,-33.456486,-70.633614,8.0,13.5,"9130562, 9130563, 9130564, 9130565, 9130566, 9130567, 9130568, 9130569, 9130570, 9130571, 9130572, 9130573, 9130574, 9130575, 9130576, 9130577, 9130578"
2025-09-20T12:14:24,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456516,-70.633774,892.0,1.0,23.6,38.2,2.0,5.0,5.0,27.0,-33.456516,-70.633774,8.0,23.3,"9130545, 9130546, 9130547, 9130548, 9130549, 9130550, 9130551, 9130552, 9130553, 9130554, 9130555, 9130556, 9130557, 9130558, 9130559, 9130560, 9130561"
2025-09-20T12:14:21,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.45657,-70.634033,891.0,1.0,23.6,38.2,2.0,4.0,4.0,27.0,-33.45657,-70.634033,9.0,35.3,"9130528, 9130529, 9130530, 9130531, 9130532, 9130533, 9130534, 9130535, 9130536, 9130537, 9130538, 9130539, 9130540, 9130541, 9130542, 9130543, 9130544"
2025-09-20T12:14:18,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456627,-70.634346,890.0,1.0,23.6,38.1,2.0,4.0,4.0,27.0,-33.456627,-70.634346,9.0,37.6,"9130511, 9130512, 9130513, 9130514, 9130515, 9130516, 9130517, 9130518, 9130519, 9130520, 9130521, 9130522, 9130523, 9130524, 9130525, 9130526, 9130527"
2025-09-20T12:14:15,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456684,-70.634689,889.0,1.0,23.6,38.1,3.0,5.0,5.0,27.0,-33.456684,-70.634689,8.0,42.5,"9130494, 9130495, 9130496, 9130497, 9130498, 9130499, 9130500, 9130501, 9130502, 9130503, 9130504, 9130505, 9130506, 9130507, 9130508, 9130509, 9130510"
2025-09-20T12:14:12,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456764,-70.635063,888.0,1.0,23.6,38.1,2.0,4.0,4.0,27.0,-33.456764,-70.635063,9.0,43.8,"9130477, 9130478, 9130479, 9130480, 9130481, 9130482, 9130483, 9130484, 9130485, 9130486, 9130487, 9130488, 9130489, 9130490, 9130491, 9130492, 9130493"
2025-09-20T12:14:09,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456833,-70.635452,887.0,1.0,23.6,37.9,3.0,5.0,5.0,27.0,-33.456833,-70.635452,8.0,45.3,"9130460, 9130461, 9130462, 9130463, 9130464, 9130465, 9130466, 9130467, 9130468, 9130469, 9130470, 9130471, 9130472, 9130473, 9130474, 9130475, 9130476"
2025-09-20T12:14:06,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.456894,-70.635834,886.0,1.0,23.6,38.0,3.0,5.0,5.0,27.0,-33.456894,-70.635834,9.0,43.3,"9130443, 9130444, 9130445, 9130446, 9130447, 9130448, 9130449, 9130450, 9130451, 9130452, 9130453, 9130454, 9130455, 9130456, 9130457, 9130458, 9130459"
2025-09-20T12:14:03,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.45697,-70.636208,885.0,1.0,23.6,38.0,2.0,4.0,4.0,27.0,-33.45697,-70.636208,9.0,41.1,"9130426, 9130427, 9130428, 9130429, 9130430, 9130431, 9130432, 9130433, 9130434, 9130435, 9130436, 9130437, 9130438, 9130439, 9130440, 9130441, 9130442"
2025-09-20T12:14:00,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.45705,-70.636581,884.0,1.0,23.6,37.9,2.0,4.0,4.0,25.0,-33.45705,-70.636581,9.0,45.1,"9130409, 9130410, 9130411, 9130412, 9130413, 9130414, 9130415, 9130416, 9130417, 9130418, 9130419, 9130420, 9130421, 9130422, 9130423, 9130424, 9130425"
2025-09-20T12:13:57,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.45713,-70.636955,883.0,1.0,23.6,37.9,2.0,4.0,4.0,25.0,-33.45713,-70.636955,10.0,39.2,"9130392, 9130393, 9130394, 9130395, 9130396, 9130397, 9130398, 9130399, 9130400, 9130401, 9130402, 9130403, 9130404, 9130405, 9130406, 9130407, 9130408"
2025-09-20T12:13:54,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457207,-70.637299,882.0,1.0,23.6,38.0,2.0,4.0,4.0,25.0,-33.457207,-70.637299,10.0,43.7,"9130375, 9130376, 9130377, 9130378, 9130379, 9130380, 9130381, 9130382, 9130383, 9130384, 9130385, 9130386, 9130387, 9130388, 9130389, 9130390, 9130391"
2025-09-20T12:13:51,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457291,-70.637703,881.0,1.0,23.5,37.8,2.0,4.0,4.0,25.0,-33.457291,-70.637703,9.0,48.9,"9130358, 9130359, 9130360, 9130361, 9130362, 9130363, 9130364, 9130365, 9130366, 9130367, 9130368, 9130369, 9130370, 9130371, 9130372, 9130373, 9130374"
2025-09-20T12:13:48,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457378,-70.638123,880.0,1.0,23.5,37.8,2.0,4.0,4.0,25.0,-33.457378,-70.638123,8.0,48.7,"9130341, 9130342, 9130343, 9130344, 9130345, 9130346, 9130347, 9130348, 9130349, 9130350, 9130351, 9130352, 9130353, 9130354, 9130355, 9130356, 9130357"
2025-09-20T12:13:45,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.45747,-70.638542,879.0,1.0,23.5,38.0,2.0,3.0,3.0,25.0,-33.45747,-70.638542,8.0,47.3,"9130324, 9130325, 9130326, 9130327, 9130328, 9130329, 9130330, 9130331, 9130332, 9130333, 9130334, 9130335, 9130336, 9130337, 9130338, 9130339, 9130340"
2025-09-20T12:13:42,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457546,-70.638916,878.0,1.0,23.5,37.9,3.0,4.0,4.0,25.0,-33.457546,-70.638916,9.0,39.7,"9130307, 9130308, 9130309, 9130310, 9130311, 9130312, 9130313, 9130314, 9130315, 9130316, 9130317, 9130318, 9130319, 9130320, 9130321, 9130322, 9130323"
2025-09-20T12:13:39,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457611,-70.639214,877.0,1.0,23.5,37.8,3.0,4.0,4.0,25.0,-33.457611,-70.639214,8.0,31.6,"9130290, 9130291, 9130292, 9130293, 9130294, 9130295, 9130296, 9130297, 9130298, 9130299, 9130300, 9130301, 9130302, 9130303, 9130304, 9130305, 9130306"
2025-09-20T12:13:36,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457668,-70.639458,876.0,1.0,23.6,37.7,2.0,3.0,3.0,25.0,-33.457668,-70.639458,8.0,21.2,"9130241, 9130242, 9130243, 9130244, 9130245, 9130246, 9130247, 9130248, 9130249, 9130250, 9130251, 9130252, 9130253, 9130254, 9130255, 9130256, 9130257"
2025-09-20T12:13:33,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457706,-70.639626,875.0,1.0,23.5,37.9,3.0,5.0,5.0,25.0,-33.457706,-70.639626,7.0,13.0,"9130224, 9130225, 9130226, 9130227, 9130228, 9130229, 9130230, 9130231, 9130232, 9130233, 9130234, 9130235, 9130236, 9130237, 9130238, 9130239, 9130240"
2025-09-20T12:13:30,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457718,-70.639679,874.0,1.0,23.5,37.7,3.0,5.0,5.0,25.0,-33.457718,-70.639679,7.0,0.0,"9130207, 9130208, 9130209, 9130210, 9130211, 9130212, 9130213, 9130214, 9130215, 9130216, 9130217, 9130218, 9130219, 9130220, 9130221, 9130222, 9130223"
2025-09-20T12:13:27,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457718,-70.639679,873.0,1.0,23.5,37.7,3.0,5.0,5.0,25.0,-33.457718,-70.639679,6.0,0.0,"9130190, 9130191, 9130192, 9130193, 9130194, 9130195, 9130196, 9130197, 9130198, 9130199, 9130200, 9130201, 9130202, 9130203, 9130204, 9130205, 9130206"
2025-09-20T12:13:24,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457718,-70.639679,872.0,1.0,23.5,37.8,2.0,4.0,4.0,25.0,-33.457718,-70.639679,7.0,0.0,"9130173, 9130174, 9130175, 9130176, 9130177, 9130178, 9130179, 9130180, 9130181, 9130182, 9130183, 9130184, 9130185, 9130186, 9130187, 9130188, 9130189"
2025-09-20T12:13:21,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457726,-70.639687,871.0,1.0,23.5,37.9,2.0,4.0,4.0,25.0,-33.457726,-70.639687,9.0,1.9,"9130156, 9130157, 9130158, 9130159, 9130160, 9130161, 9130162, 9130163, 9130164, 9130165, 9130166, 9130167, 9130168, 9130169, 9130170, 9130171, 9130172"
2025-09-20T12:13:18,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457733,-70.639702,870.0,1.0,23.5,37.8,2.0,4.0,4.0,25.0,-33.457733,-70.639702,8.0,3.7,"9130139, 9130140, 9130141, 9130142, 9130143, 9130144, 9130145, 9130146, 9130147, 9130148, 9130149, 9130150, 9130151, 9130152, 9130153, 9130154, 9130155"
2025-09-20T12:13:15,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457741,-70.639725,869.0,1.0,23.5,37.8,3.0,6.0,6.0,25.0,-33.457741,-70.639725,8.0,0.0,"9130090, 9130091, 9130092, 9130093, 9130094, 9130095, 9130096, 9130097, 9130098, 9130099, 9130100, 9130101, 9130102, 9130103, 9130104, 9130105, 9130106"
2025-09-20T12:13:12,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457741,-70.639725,868.0,1.0,23.5,37.7,2.0,5.0,5.0,25.0,-33.457741,-70.639725,8.0,0.0,"9130073, 9130074, 9130075, 9130076, 9130077, 9130078, 9130079, 9130080, 9130081, 9130082, 9130083, 9130084, 9130085, 9130086, 9130087, 9130088, 9130089"
2025-09-20T12:13:09,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457741,-70.639725,867.0,1.0,23.5,37.7,3.0,7.0,7.0,25.0,-33.457741,-70.639725,8.0,0.0,"9130056, 9130057, 9130058, 9130059, 9130060, 9130061, 9130062, 9130063, 9130064, 9130065, 9130066, 9130067, 9130068, 9130069, 9130070, 9130071, 9130072"
2025-09-20T12:13:06,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457741,-70.639725,866.0,1.0,23.5,37.7,3.0,8.0,8.0,25.0,-33.457741,-70.639725,7.0,0.0,"9130039, 9130040, 9130041, 9130042, 9130043, 9130044, 9130045, 9130046, 9130047, 9130048, 9130049, 9130050, 9130051, 9130052, 9130053, 9130054, 9130055"
2025-09-20T12:13:03,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457741,-70.639725,865.0,1.0,23.5,37.7,3.0,8.0,8.0,25.0,-33.457741,-70.639725,8.0,0.0,"9130022, 9130023, 9130024, 9130025, 9130026, 9130027, 9130028, 9130029, 9130030, 9130031, 9130032, 9130033, 9130034, 9130035, 9130036, 9130037, 9130038"
2025-09-20T12:13:00,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457741,-70.639725,864.0,1.0,23.5,37.7,4.0,9.0,9.0,26.0,-33.457741,-70.639725,9.0,0.0,"9130005, 9130006, 9130007, 9130008, 9130009, 9130010, 9130011, 9130012, 9130013, 9130014, 9130015, 9130016, 9130017, 9130018, 9130019, 9130020, 9130021"
2025-09-20T12:12:57,Sin sesión,,,,18,HIRIPRO-01,,32.25,0.0,1.0,-33.457741,-70.639725,863.0,1.0,23.5,37.7,3.0,7.0,7.0,26.0,-33.457741,-70.639725,8.0,0.0,"9129956, 9129957, 9129958, 9129959, 9129960, 9129961, 9129962, 9129963, 9129964, 9129965, 9129966, 9129967, 9129968, 9129969, 9129970, 9129971, 9129972"
2025-09-20T12:12:54,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457737,-70.639725,862.0,1.0,23.5,37.7,3.0,7.0,7.0,26.0,-33.457737,-70.639725,8.0,0.0,"9129939, 9129940, 9129941, 9129942, 9129943, 9129944, 9129945, 9129946, 9129947, 9129948, 9129949, 9129950, 9129951, 9129952, 9129953, 9129954, 9129955"
2025-09-20T12:12:51,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457733,-70.639725,861.0,1.0,23.5,37.6,4.0,7.0,7.0,26.0,-33.457733,-70.639725,9.0,0.0,"9129922, 9129923, 9129924, 9129925, 9129926, 9129927, 9129928, 9129929, 9129930, 9129931, 9129932, 9129933, 9129934, 9129935, 9129936, 9129937, 9129938"
2025-09-20T12:12:48,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457733,-70.639725,860.0,1.0,23.5,37.7,3.0,5.0,5.0,26.0,-33.457733,-70.639725,9.0,0.0,"9129905, 9129906, 9129907, 9129908, 9129909, 9129910, 9129911, 9129912, 9129913, 9129914, 9129915, 9129916, 9129917, 9129918, 9129919, 9129920, 9129921"
2025-09-20T12:12:45,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457737,-70.639717,859.0,1.0,23.5,37.7,3.0,4.0,4.0,26.0,-33.457737,-70.639717,9.0,0.0,"9129888, 9129889, 9129890, 9129891, 9129892, 9129893, 9129894, 9129895, 9129896, 9129897, 9129898, 9129899, 9129900, 9129901, 9129902, 9129903, 9129904"
2025-09-20T12:12:42,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457733,-70.639717,858.0,1.0,23.5,37.6,2.0,4.0,4.0,26.0,-33.457733,-70.639717,8.0,1.9,"9129871, 9129872, 9129873, 9129874, 9129875, 9129876, 9129877, 9129878, 9129879, 9129880, 9129881, 9129882, 9129883, 9129884, 9129885, 9129886, 9129887"
2025-09-20T12:12:39,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457745,-70.639771,857.0,1.0,23.5,37.6,3.0,6.0,5.0,26.0,-33.457745,-70.639771,8.0,11.8,"9129854, 9129855, 9129856, 9129857, 9129858, 9129859, 9129860, 9129861, 9129862, 9129863, 9129864, 9129865, 9129866, 9129867, 9129868, 9129869, 9129870"
2025-09-20T12:12:36,Sin sesión,,,,18,HIRIPRO-01,,32.75,0.0,1.0,-33.457779,-70.639923,856.0,1.0,23.5,37.5,2.0,6.0,5.0,26.0,-33.457779,-70.639923,9.0,26.6,"9129837, 9129838, 9129839, 9129840, 9129841, 9129842, 9129843, 9129844, 9129845, 9129846, 9129847, 9129848, 9129849, 9129850, 9129851, 9129852, 9129853"
2025-09-20T12:12:33,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457848,-70.640228,855.0,1.0,23.4,37.6,2.0,6.0,5.0,26.0,-33.457848,-70.640228,9.0,43.1,"9129820, 9129821, 9129822, 9129823, 9129824, 9129825, 9129826, 9129827, 9129828, 9129829, 9129830, 9129831, 9129832, 9129833, 9129834, 9129835, 9129836"
2025-09-20T12:12:30,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.457932,-70.64064,854.0,1.0,23.4,37.4,2.0,6.0,6.0,26.0,-33.457932,-70.64064,10.0,54.3,"9129795, 9129796, 9129797, 9129798, 9129799, 9129800, 9129801, 9129802, 9129803, 9129804, 9129805, 9129806, 9129807, 9129808, 9129809, 9129810, 9129811"
2025-09-20T12:12:27,Sin sesión,,,,18,HIRIPRO-01,,32.5,0.0,1.0,-33.458031,-70.641121,853.0,1.0,23.5,37.4,3.0,7.0,7.0,26.0,-33.458031,-70.641121,10.0,54.3,"9129778, 9129779, 9129780, 9129781, 9129782, 9129783, 9129784, 9129785, 9129786, 9129787, 9129788, 9129789, 9129790, 9129791, 9129792, 9129793, 9129794"
